coverage,length_score,structure_score,hedge_count,word_count_norm,score
0.917,0.891,0.877,1,0.781,90
0.37,0.419,0.568,2,0.285,59
0.146,0.622,0.764,0,0.744,69
0.374,0.825,0.969,2,0.675,62
0.332,0.392,0.475,2,0.512,55
0.895,0.642,0.541,0,0.557,86
0.51,0.639,0.728,0,0.575,77
0.061,0.061,0.242,0,0.033,50
0.34,0.687,0.834,0,0.694,73
0.274,0.646,0.477,0,0.592,65
0.197,0.624,0.012,0,0.629,55
0.282,0.11,0.841,0,0.125,54
0.962,0.608,0.155,0,0.695,85
0.405,0.606,0.694,1,0.667,66
0.103,0.093,0.366,0,0.07,52
0.978,0.113,0.569,0,0.211,78
0.356,0.736,0.521,1,0.646,64
0.476,0.042,0.321,0,0.0,65
0.207,0.19,0.357,1,0.06,47
0.327,0.706,0.545,0,0.665,65
0.247,0.656,0.77,1,0.555,58
0.4,0.142,0.468,2,0.202,48
0.043,0.681,0.539,0,0.81,58
0.485,0.869,0.004,2,0.952,55
0.789,0.341,0.158,2,0.33,63
0.384,0.593,0.811,0,0.52,66
0.371,0.739,0.061,0,0.627,66
0.943,0.426,0.968,0,0.517,87
0.19,0.915,0.535,1,1.0,58
0.722,0.008,0.457,2,0.0,62
0.845,0.95,0.793,0,0.937,95
0.756,0.121,0.76,0,0.013,70
0.732,0.652,0.922,0,0.502,86
0.009,0.907,0.146,0,1.0,61
0.279,0.193,0.675,0,0.108,61
0.052,0.739,0.483,2,0.797,49
0.47,0.757,0.834,2,0.821,66
0.12,0.58,0.631,0,0.543,63
0.435,0.772,0.403,0,0.744,66
0.609,0.681,0.524,0,0.589,80
0.016,0.615,0.367,0,0.746,59
0.945,0.986,0.38,1,0.945,90
0.624,0.957,0.182,2,0.833,64
0.258,0.984,0.703,0,0.84,75
0.478,0.243,0.05,0,0.193,64
0.587,0.083,0.945,0,0.157,65
0.069,0.709,0.91,0,0.562,64
0.135,0.349,0.572,0,0.4,60
0.91,0.598,0.864,2,0.509,76
0.508,0.714,0.358,0,0.744,68
0.57,0.472,0.091,0,0.437,73
0.711,0.924,0.985,0,1.0,91
0.24,0.156,0.877,0,0.289,65
0.693,0.817,0.408,0,0.711,81
0.31,0.539,0.264,1,0.659,63
0.498,0.129,0.003,2,0.0,53
0.675,0.141,0.546,1,0.006,62
0.746,0.79,0.32,1,0.647,79
0.28,0.824,0.496,0,0.794,71
0.73,0.879,0.696,0,1.0,84
0.421,0.655,0.217,1,0.719,66
0.201,0.013,0.907,0,0.08,57
0.526,0.595,0.235,1,0.578,60
0.004,0.941,0.854,1,1.0,57
0.644,0.948,0.336,0,0.817,82
0.943,0.756,0.625,0,0.792,87
0.923,0.706,0.633,0,0.683,85
0.417,0.17,0.916,0,0.174,69
0.14,0.137,0.635,1,0.007,53
0.865,0.572,0.78,1,0.716,84
0.847,0.872,0.911,0,0.744,96
0.998,0.036,0.349,1,0.17,73
0.742,0.008,0.613,0,0.137,71
0.619,0.29,0.14,1,0.315,57
0.308,0.667,0.606,0,0.817,71
0.356,0.029,0.728,0,0.123,58
0.69,0.098,0.495,0,0.209,64
0.531,0.81,0.217,0,0.79,74
0.665,0.358,0.088,1,0.327,67
0.64,0.46,0.402,1,0.358,67
0.435,0.515,0.691,0,0.536,72
0.448,0.397,0.95,2,0.344,57
0.917,0.602,0.892,1,0.742,78
0.291,0.584,0.808,1,0.595,59
0.341,0.477,0.465,0,0.424,65
0.496,0.296,0.549,0,0.42,65
0.742,0.025,0.029,0,0.151,70
0.291,0.773,0.109,2,0.739,54
0.583,0.572,0.953,0,0.599,84
0.352,0.396,0.801,1,0.406,56
0.114,0.977,0.526,0,0.844,68
0.774,0.004,0.603,0,0.0,73
0.181,0.948,0.561,0,0.903,68
0.05,0.233,0.017,0,0.26,40
0.102,0.877,0.34,0,0.746,63
0.836,0.036,0.275,1,0.112,59
0.662,0.601,0.149,0,0.5,78
0.408,0.211,0.119,1,0.066,49
0.042,0.782,0.498,0,0.638,56
0.262,0.173,0.385,1,0.15,47
0.805,0.451,0.239,2,0.521,64
0.025,0.809,0.495,2,0.866,54
0.763,0.305,0.946,1,0.265,73
0.777,0.496,0.05,0,0.509,74
0.208,0.646,0.253,0,0.562,59
0.066,0.381,0.429,1,0.524,50
0.419,0.927,0.514,1,1.0,67
0.198,0.297,0.741,0,0.345,64
0.655,0.945,0.63,2,0.92,74
0.434,0.392,0.3,0,0.314,58
0.663,0.461,0.365,0,0.312,73
0.609,0.244,0.773,1,0.217,70
0.561,0.657,0.649,0,0.58,82
0.431,0.597,0.337,1,0.457,57
0.724,0.306,0.8,0,0.454,71
0.175,0.269,0.463,1,0.366,45
0.197,0.172,0.986,1,0.25,55
0.697,0.447,0.915,0,0.569,84
0.59,0.27,0.788,0,0.32,77
0.005,0.562,0.029,0,0.453,51
0.351,0.354,0.677,1,0.413,53
0.992,0.023,0.185,1,0.0,66
0.227,0.065,0.909,1,0.0,55
0.672,0.233,0.224,0,0.269,72
0.331,0.079,0.722,0,0.0,56
0.353,0.029,0.994,0,0.0,58
0.461,0.264,0.551,2,0.317,60
0.806,0.344,0.692,1,0.303,71
0.192,0.715,0.35,0,0.668,57
0.632,0.431,0.041,1,0.528,65
0.585,0.324,0.078,1,0.445,58
0.829,0.313,0.684,1,0.299,68
0.765,0.136,0.186,2,0.018,58
0.247,0.25,0.095,2,0.142,38
0.317,0.476,0.963,1,0.543,68
0.167,0.425,0.883,0,0.501,56
0.258,0.119,0.976,1,0.102,51
0.589,0.933,0.424,0,0.808,84
0.24,0.79,0.235,1,0.819,65
0.436,0.494,0.059,0,0.354,61
0.616,0.59,0.143,2,0.478,64
0.724,0.441,0.677,0,0.575,83
0.215,0.782,0.828,1,0.908,65
0.038,0.502,0.85,0,0.549,61
0.057,0.369,0.816,0,0.308,51
0.68,0.553,0.785,0,0.435,77
0.471,0.767,0.442,0,0.672,75
0.11,0.331,0.59,1,0.267,47
0.895,0.521,0.707,1,0.461,79
0.615,0.225,0.796,0,0.281,76
0.664,0.585,0.484,1,0.628,69
0.408,0.683,0.115,1,0.814,63
0.39,0.782,0.34,0,0.905,67
0.162,0.112,0.427,1,0.146,49
0.731,0.489,0.82,0,0.386,82
0.246,0.567,0.076,0,0.55,61
0.435,0.484,0.773,0,0.375,71
0.451,0.001,0.643,0,0.106,64
0.84,0.081,0.863,0,0.007,75
0.01,0.988,0.006,2,1.0,51
0.521,0.56,0.555,0,0.676,75
0.31,0.346,0.055,1,0.291,50
0.761,0.047,0.649,0,0.0,73
0.719,0.206,0.408,1,0.194,64
0.625,0.536,0.724,0,0.623,77
0.096,0.076,0.244,1,0.126,41
0.072,0.871,0.314,0,0.794,60
0.101,0.311,0.149,0,0.232,52
0.169,0.796,0.174,2,0.811,48
0.731,0.881,0.672,1,0.767,84
0.411,0.415,0.009,1,0.435,58
0.086,0.938,0.479,0,1.0,66
0.466,0.51,0.706,1,0.506,66
0.046,0.023,0.129,0,0.083,38
0.05,0.474,0.009,0,0.454,47
0.365,0.794,0.794,1,0.804,70
0.104,0.217,0.006,0,0.091,43
0.781,0.753,0.622,2,0.796,73
0.935,0.42,0.473,1,0.389,75
0.823,0.6,0.454,0,0.473,81
0.734,0.811,0.688,1,0.811,79
0.141,0.426,0.585,0,0.308,61
0.765,0.382,0.776,1,0.298,68
0.363,0.207,0.098,1,0.311,52
0.747,0.823,0.047,1,0.715,76
0.928,0.761,0.289,0,0.899,84
0.787,0.886,0.176,0,0.797,80
0.297,0.68,0.072,0,0.655,58
0.298,0.626,0.102,0,0.565,59
0.601,0.99,0.737,0,1.0,83
0.479,0.842,0.388,0,0.854,75
0.593,0.902,0.927,0,0.865,85
0.961,0.003,0.278,0,0.0,75
0.641,0.402,0.227,2,0.276,58
0.976,0.747,0.145,1,0.893,82
0.661,0.168,0.935,0,0.117,70
0.064,0.908,0.05,1,1.0,50
0.094,0.543,0.17,1,0.44,49
0.519,0.02,0.536,0,0.079,66
0.946,0.652,0.848,0,0.602,90
0.613,0.79,0.727,1,0.716,77
0.894,0.582,0.449,1,0.449,75
0.868,0.106,0.124,0,0.12,70
0.336,0.418,0.517,0,0.434,64
0.102,0.94,0.968,0,0.813,66
0.801,0.854,0.865,0,0.826,87
0.993,0.2,0.094,1,0.188,77
0.833,0.449,0.178,2,0.525,62
0.597,0.609,0.218,1,0.611,62
0.839,0.211,0.853,1,0.238,75
0.585,0.392,0.978,0,0.451,71
0.207,0.823,0.5,0,0.97,65
0.795,0.696,0.115,0,0.787,81
0.422,0.121,0.838,0,0.112,68
0.329,0.578,0.754,0,0.521,70
0.056,0.476,0.163,0,0.551,50
0.777,0.504,0.342,0,0.625,81
0.234,0.598,0.586,2,0.697,50
0.851,0.999,0.218,1,0.895,87
0.777,0.892,0.106,2,0.824,76
0.701,0.184,0.558,0,0.223,75
0.903,0.831,0.832,2,0.807,78
0.935,0.819,0.991,1,0.725,93
0.122,0.542,0.233,1,0.47,48
0.825,0.723,0.555,0,0.643,83
0.218,0.053,0.242,2,0.143,42
0.521,0.737,0.775,1,0.601,74
0.696,0.306,0.882,1,0.318,67
0.278,0.729,0.562,1,0.762,67
0.703,0.461,0.636,0,0.41,83
0.926,0.419,0.508,0,0.532,79
0.622,0.192,0.429,0,0.185,63
0.479,0.226,0.294,0,0.288,58
0.133,0.172,0.171,2,0.306,34
0.617,0.88,0.839,0,0.973,79
0.674,0.246,0.734,0,0.19,78
0.094,0.544,0.649,0,0.481,55
0.761,0.553,0.853,0,0.604,85
0.157,0.28,0.809,2,0.24,51
0.308,0.411,0.702,0,0.296,67
0.426,0.065,0.336,0,0.0,62
0.285,0.309,0.352,1,0.321,56
0.897,0.467,0.32,2,0.508,68
0.325,0.093,0.633,0,0.096,62
0.386,0.076,0.902,2,0.0,54
0.318,0.32,0.267,1,0.343,59
0.035,0.957,0.242,0,1.0,60
0.664,0.999,0.6,2,0.899,73
0.232,0.384,0.569,0,0.484,62
0.542,0.754,0.609,0,0.855,81
0.783,0.306,0.28,1,0.414,66
0.379,0.673,0.512,0,0.604,66
0.806,0.675,0.539,0,0.811,80
0.473,0.103,0.957,1,0.067,66
0.254,0.037,0.435,2,0.0,41
0.284,0.727,0.177,1,0.86,60
0.344,0.45,0.204,2,0.55,52
0.347,0.974,0.853,1,1.0,72
0.621,0.373,0.272,0,0.476,74
0.249,0.427,0.904,2,0.565,52
0.21,0.601,0.84,0,0.572,60
0.458,0.803,0.523,0,0.664,75
0.589,0.274,0.55,0,0.188,67
0.285,0.73,0.645,1,0.693,69
0.43,0.589,0.611,0,0.576,69
0.106,0.7,0.855,0,0.812,69
0.433,0.051,0.846,1,0.033,53
0.026,0.759,0.798,0,0.848,68
0.932,0.448,0.337,0,0.547,80
0.728,0.0,0.339,1,0.068,61
0.02,0.096,0.491,0,0.024,52
0.683,0.204,0.694,0,0.237,74
0.435,0.517,0.019,0,0.464,68
0.646,0.782,0.409,1,0.805,79
0.484,0.311,0.136,1,0.386,55
0.178,0.561,0.072,2,0.622,48
0.9,0.802,0.124,0,0.905,82
0.98,0.682,0.241,0,0.793,92
0.428,0.172,0.376,2,0.112,56
0.071,0.411,0.756,1,0.455,53
0.759,0.407,0.559,0,0.458,74
0.512,0.221,0.72,0,0.078,63
0.764,0.439,0.578,1,0.389,79
0.61,0.208,0.759,1,0.334,70
0.147,0.868,0.708,0,0.823,66
0.475,0.892,0.387,0,0.786,80
0.747,0.216,0.304,0,0.129,72
0.403,0.781,0.378,1,0.847,63
0.537,0.674,0.151,0,0.635,73
0.089,0.714,0.743,0,0.699,60
0.124,0.447,0.28,0,0.435,59
0.173,0.413,0.136,0,0.546,54
0.313,0.041,0.614,1,0.165,53
0.814,0.265,0.496,2,0.373,67
0.684,0.65,0.941,2,0.651,71
0.587,0.848,0.446,0,0.934,83
0.869,0.962,0.784,0,0.929,92
0.475,0.025,0.872,0,0.162,64
0.467,0.081,0.597,0,0.0,57
0.317,0.471,0.208,2,0.383,52
0.058,0.032,0.718,1,0.137,47
0.796,0.373,0.357,1,0.268,74
0.722,0.343,0.525,2,0.293,66
0.365,0.342,0.18,0,0.451,55
0.412,0.984,0.631,1,1.0,77
0.037,0.466,0.855,1,0.537,48
0.736,0.815,0.585,2,0.865,78
0.078,0.6,0.765,1,0.62,59
0.834,0.994,0.087,0,1.0,83
0.215,0.962,0.788,0,0.933,67
0.73,0.47,0.425,0,0.473,79
0.408,0.487,0.0,1,0.475,58
0.4,0.651,0.782,0,0.665,68
0.614,0.74,0.712,0,0.711,86
0.586,0.017,0.642,0,0.0,61
0.233,0.232,0.73,1,0.293,54
0.908,0.855,0.316,2,0.849,75
0.535,0.175,0.156,0,0.041,57
0.876,0.532,0.376,0,0.527,81
0.244,0.552,0.838,0,0.538,69
0.34,0.261,0.299,0,0.359,53
0.327,0.262,0.103,1,0.374,47
0.722,0.783,0.481,0,0.884,88
0.537,0.748,0.7,2,0.72,65
0.867,0.497,0.302,0,0.374,76
0.366,0.505,0.188,0,0.462,61
0.268,0.945,0.418,0,0.955,65
0.21,0.622,0.527,1,0.581,54
0.119,0.55,0.328,1,0.642,47
0.577,0.304,0.886,2,0.446,68
0.971,0.554,0.375,0,0.646,89
0.973,0.111,0.461,2,0.147,64
0.206,0.854,0.588,0,0.864,73
0.092,0.892,0.765,1,0.759,58
0.533,0.819,0.866,0,0.747,83
0.982,0.173,0.915,0,0.23,88
0.574,0.745,0.242,2,0.849,68
0.736,0.102,0.063,0,0.0,71
0.295,0.99,0.296,0,0.866,67
0.332,0.641,0.362,2,0.507,51
0.223,0.19,0.808,0,0.043,58
0.088,0.712,0.894,1,0.862,62
0.361,0.549,0.664,0,0.495,67
0.839,0.432,0.749,0,0.38,87
0.12,0.558,0.974,1,0.585,54
0.939,0.858,0.598,0,0.754,90
0.684,0.935,0.917,2,0.816,77
0.105,0.695,0.382,1,0.659,56
0.017,0.895,0.888,2,0.956,56
0.132,0.664,0.134,1,0.551,53
0.417,0.503,0.126,1,0.378,62
0.356,0.638,0.17,2,0.602,56
0.779,0.955,0.03,0,0.994,82
0.8,0.708,0.746,0,0.662,83
0.662,0.634,0.922,1,0.59,72
0.133,0.627,0.049,0,0.524,50
0.96,0.661,0.913,0,0.679,93
0.735,0.254,0.191,0,0.386,66
0.35,0.295,0.186,1,0.388,51
0.996,0.885,0.803,0,0.947,92
0.632,0.516,0.016,0,0.379,70
0.174,0.935,0.182,0,0.911,63
0.3,0.477,0.451,2,0.447,58
0.966,0.042,0.58,0,0.153,79
0.972,0.584,0.33,0,0.723,82
0.035,0.901,0.329,2,0.857,54
0.221,0.559,0.531,1,0.542,62
0.348,0.697,0.911,1,0.734,65
0.206,0.659,0.052,1,0.547,59
0.843,0.023,0.088,0,0.113,73
0.556,0.009,0.279,2,0.036,53
0.447,0.882,0.754,1,0.737,73
0.207,0.121,0.721,0,0.228,56
0.798,0.765,0.73,1,0.666,84
0.29,0.073,0.711,0,0.001,61
0.731,0.957,0.233,0,0.845,80
0.358,0.093,0.735,0,0.008,55
0.564,0.729,0.126,1,0.697,62
0.557,0.865,0.759,0,0.959,81
0.77,0.835,0.332,1,0.883,79
0.167,0.774,0.939,1,0.823,68
0.159,0.906,0.717,0,0.984,64
0.218,0.245,0.21,0,0.364,54
0.427,0.727,0.682,2,0.704,68
0.639,0.502,0.611,0,0.436,79
0.219,0.974,0.734,1,0.922,68
0.335,0.079,0.357,0,0.0,55
0.897,0.684,0.709,1,0.723,88
0.7,0.489,0.537,0,0.629,72
0.686,0.706,0.291,1,0.672,77
0.929,0.429,0.323,0,0.531,83
0.79,0.619,0.424,0,0.536,82
0.356,0.318,0.768,2,0.36,53
0.112,0.403,0.529,0,0.324,59
0.914,0.05,0.955,0,0.121,84
0.061,0.11,0.784,2,0.0,45
0.327,0.475,0.639,0,0.602,61
0.524,0.759,0.792,0,0.701,80
0.167,0.382,0.553,1,0.421,56
0.436,0.694,0.955,2,0.734,66
0.034,0.008,0.204,0,0.024,38
0.854,0.87,0.439,0,0.832,92
0.399,0.987,0.486,0,0.935,73
0.881,0.345,0.586,0,0.207,85
0.485,0.267,0.748,0,0.307,63
0.136,0.629,0.749,0,0.757,67
0.299,0.573,0.107,1,0.469,56
0.981,0.409,0.739,1,0.305,81
0.738,0.171,0.085,0,0.312,70
0.85,0.649,0.656,1,0.573,75
0.497,0.34,0.32,0,0.217,61
0.182,0.26,0.942,0,0.229,62
0.267,0.748,0.003,1,0.781,61
0.831,0.83,0.082,2,0.948,75
0.938,0.607,0.065,0,0.569,76
0.573,0.688,0.299,2,0.63,67
0.339,0.672,0.429,0,0.708,63
0.759,0.76,0.517,1,0.711,79
0.272,0.445,0.351,2,0.391,55
0.481,0.362,0.303,1,0.291,63
0.21,0.835,0.223,2,0.815,54
0.493,0.336,0.411,1,0.238,57
0.003,0.582,0.768,2,0.701,48
0.947,0.694,0.298,0,0.648,84
0.464,0.125,0.051,0,0.008,63
0.643,0.462,0.859,2,0.398,73
0.24,0.072,0.894,0,0.13,58
0.173,0.943,0.468,1,0.894,59
0.223,0.27,0.966,1,0.266,52
0.534,0.876,0.374,0,0.912,74
0.238,0.145,0.367,0,0.1,48
0.775,0.75,0.786,2,0.703,79
0.301,0.488,0.928,0,0.534,67
0.155,0.898,0.531,0,0.936,62
0.193,0.168,0.213,1,0.215,52
0.302,0.002,0.018,0,0.0,54
0.997,0.445,0.716,0,0.514,87
0.59,0.72,0.807,1,0.644,72
0.556,0.714,0.572,0,0.719,73
0.939,0.373,0.767,0,0.26,79
0.608,0.388,0.019,0,0.342,69
0.659,0.039,0.105,1,0.0,56
0.573,0.646,0.575,0,0.659,78
0.178,0.529,0.314,0,0.498,61
0.11,0.798,0.578,2,0.719,54
0.791,0.585,0.445,1,0.51,81
0.791,0.487,0.24,1,0.576,74
0.594,0.045,0.058,0,0.0,61
0.27,0.085,0.214,2,0.039,38
0.194,0.007,0.272,0,0.038,54
0.31,0.492,0.31,1,0.41,56
0.672,0.225,0.48,2,0.293,59
0.769,0.884,0.951,0,0.89,84
0.704,0.854,0.891,0,0.903,92
0.674,0.228,0.364,1,0.209,63
0.814,0.39,0.025,0,0.532,71
0.949,0.669,0.237,1,0.66,81
0.264,0.778,0.068,1,0.887,58
0.429,0.583,0.088,0,0.635,71
0.797,0.166,0.264,1,0.066,71
0.805,0.083,0.108,0,0.17,69
0.806,0.147,0.333,1,0.257,65
0.758,0.318,0.964,1,0.357,73
0.372,0.215,0.375,2,0.16,47
0.076,0.521,0.797,1,0.531,59
0.905,0.343,0.214,0,0.249,83
0.687,0.144,0.206,2,0.188,57
0.69,0.216,0.838,1,0.195,67
0.1,0.779,0.279,0,0.911,57
0.671,0.166,0.946,0,0.215,71
0.243,0.267,0.06,0,0.15,52
0.542,0.911,0.011,0,0.913,78
0.395,0.291,0.908,0,0.361,61
0.422,0.665,0.435,1,0.586,64
0.144,0.604,0.003,0,0.65,58
0.066,0.416,0.958,0,0.31,57
0.524,0.516,0.561,1,0.456,67
0.814,0.222,0.226,2,0.273,61
0.297,0.329,0.401,1,0.308,52
0.589,0.083,0.037,1,0.205,59
0.609,0.02,0.785,0,0.109,69
0.965,0.719,0.751,1,0.574,84
0.336,0.662,0.114,1,0.647,53
0.552,0.737,0.374,1,0.617,68
0.545,0.58,0.465,0,0.569,69
0.961,0.922,0.067,0,0.963,87
0.139,0.875,0.953,0,0.964,65
0.113,0.571,0.929,0,0.586,63
0.367,0.276,0.01,2,0.379,48
0.199,0.994,0.545,2,0.995,57
0.682,0.622,0.083,0,0.581,71
0.803,0.851,0.48,0,0.976,84
0.218,0.69,0.345,0,0.803,66
0.304,0.907,0.765,0,1.0,71
0.087,0.33,0.513,1,0.355,49
0.578,0.932,0.339,2,1.0,68
0.493,0.493,0.857,1,0.351,63
0.411,0.452,0.057,1,0.393,52
0.91,0.699,0.005,0,0.838,79
0.809,0.761,0.631,1,0.707,78
0.385,0.259,0.756,0,0.338,63
0.465,0.667,0.858,0,0.633,72
0.325,0.954,0.843,1,1.0,70
0.635,0.842,0.843,1,0.921,82
0.045,0.226,0.264,2,0.202,42
0.725,0.333,0.755,0,0.452,74
0.868,0.116,0.0,1,0.05,65
0.043,0.303,0.873,0,0.371,52
0.117,0.093,0.344,0,0.2,53
0.162,0.051,0.594,2,0.076,47
0.818,0.718,0.299,0,0.692,77
0.108,0.484,0.993,0,0.452,67
0.362,0.674,0.351,0,0.662,67
0.79,0.152,0.387,1,0.065,67
0.268,0.989,0.025,0,1.0,68
0.258,0.685,0.528,0,0.757,60
0.434,0.724,0.729,0,0.851,80
0.718,0.408,0.218,0,0.537,76
0.476,0.625,0.862,0,0.742,74
0.375,0.041,0.654,1,0.061,58
0.144,0.223,0.468,0,0.337,57
0.923,0.07,0.785,0,0.204,82
0.988,0.123,0.554,0,0.025,81
0.032,0.54,0.901,0,0.476,56
0.193,0.942,0.242,2,0.835,57
0.929,0.252,0.379,2,0.222,71
0.028,0.848,0.948,1,0.993,58
0.227,0.917,0.399,0,0.963,64
0.438,0.88,0.323,0,0.91,68
0.506,0.242,0.715,0,0.102,66
0.94,0.254,0.886,1,0.205,79
0.78,0.341,0.107,1,0.381,70
0.52,0.01,0.167,0,0.149,63
0.529,0.006,0.248,0,0.0,65
0.971,0.365,0.801,0,0.382,91
0.424,0.53,0.961,1,0.499,70
0.042,0.722,0.951,0,0.609,69
0.917,0.034,0.899,1,0.175,79
0.56,0.964,0.923,1,1.0,81
0.54,0.472,0.524,0,0.37,76
0.497,0.826,0.7,0,0.916,81
0.567,0.797,0.174,2,0.681,69
0.577,0.31,0.115,0,0.23,68
0.542,0.507,0.471,0,0.454,74
0.179,0.488,0.338,0,0.383,52
0.681,0.731,0.656,0,0.606,86
0.361,0.367,0.272,0,0.3,61
0.137,0.865,0.068,2,0.981,50
0.132,0.466,0.65,0,0.55,57
0.406,0.681,0.447,0,0.582,64
0.868,0.398,0.481,2,0.35,73
0.932,0.805,0.202,1,0.945,81
0.493,0.902,0.689,0,0.871,81
0.01,0.049,0.088,0,0.0,48
0.154,0.135,0.485,0,0.207,53
0.5,0.1,0.634,0,0.0,59
0.107,0.432,0.609,2,0.575,49
0.028,0.129,0.074,0,0.0,48
0.155,0.724,0.353,0,0.642,57
0.565,0.842,0.831,1,0.886,73
0.477,0.34,0.162,0,0.293,69
0.632,0.372,0.323,0,0.245,74
0.802,0.646,0.083,1,0.545,67
0.788,0.334,0.936,0,0.393,76
0.792,0.31,0.184,1,0.403,72
0.583,0.158,0.13,1,0.032,63
0.238,0.07,0.3,1,0.206,52
0.915,0.728,0.236,1,0.708,83
0.48,0.882,0.258,0,0.923,70
0.883,0.86,0.623,0,0.866,86
0.974,0.376,0.477,0,0.497,86
0.851,0.223,0.519,1,0.267,75
0.613,0.571,0.763,0,0.502,78
0.019,0.297,0.293,1,0.406,49
0.626,0.721,0.568,0,0.751,78
0.354,0.228,0.415,0,0.342,58
0.695,0.969,0.833,0,0.929,89
0.923,0.221,0.782,0,0.087,84
0.718,0.268,0.83,0,0.392,78
0.148,0.242,0.944,0,0.318,55
0.182,0.311,0.066,0,0.449,50
0.572,0.788,0.879,1,0.658,73
0.918,0.797,0.217,0,0.83,92
0.273,0.801,0.164,1,0.813,57
0.794,0.762,0.762,1,0.737,81
0.694,0.788,0.797,0,0.933,81
0.595,0.79,0.166,2,0.914,68
0.465,0.779,0.403,0,0.642,69
0.605,0.016,0.038,1,0.0,53
0.453,0.068,0.841,0,0.008,64
0.489,0.842,0.706,0,0.77,83
0.714,0.284,0.641,0,0.254,74
0.144,0.705,0.061,0,0.688,56
0.863,0.946,0.225,0,0.888,84
0.575,0.587,0.277,2,0.501,65
0.59,0.183,0.991,0,0.085,72
0.694,0.334,0.198,2,0.423,60
0.892,0.246,0.934,0,0.179,79
0.898,0.679,0.05,0,0.656,77
0.179,0.293,0.476,0,0.149,57
0.374,0.715,0.459,0,0.638,68
0.324,0.073,0.048,0,0.169,50
0.819,0.487,0.09,0,0.434,80
0.054,0.588,0.966,1,0.737,52
0.152,0.895,0.818,1,0.835,62
0.306,0.079,0.621,0,0.173,62
0.132,0.233,0.801,0,0.365,60
0.075,0.091,0.249,1,0.233,40
0.021,0.715,0.223,1,0.658,56
0.932,0.974,0.616,2,0.965,82
0.497,0.756,0.358,0,0.874,72
0.798,0.174,0.515,1,0.063,66
0.246,0.84,0.431,1,0.813,66
0.074,0.67,0.536,0,0.788,62
0.237,0.131,0.874,0,0.118,64
0.313,0.289,0.055,1,0.308,49
0.809,0.668,0.42,0,0.656,77
0.19,0.216,0.964,0,0.34,60
0.745,0.593,0.109,0,0.718,79
0.418,0.096,0.05,0,0.126,55
0.513,0.501,0.098,1,0.413,59
0.974,0.391,0.115,0,0.407,75
0.967,0.473,0.536,0,0.35,89
0.353,0.42,0.596,0,0.458,67
0.382,0.993,0.759,1,1.0,71
0.176,0.034,0.479,0,0.098,47
0.002,0.638,0.554,1,0.689,56
0.447,0.632,0.458,0,0.608,64
0.516,0.727,0.712,0,0.865,73
0.769,0.604,0.952,1,0.682,81
0.989,0.371,0.642,0,0.514,86
0.204,0.461,0.079,0,0.455,56
0.944,0.379,0.515,0,0.364,77
0.561,0.763,0.893,0,0.74,79
0.045,0.669,0.796,2,0.64,57
0.249,0.75,0.504,1,0.797,58
0.932,0.016,0.032,0,0.025,76
0.429,0.758,0.214,2,0.749,59
0.795,0.018,0.2,0,0.017,68
0.108,0.783,0.84,0,0.744,67
0.673,0.013,0.103,0,0.062,58
0.375,0.818,0.337,0,0.865,76
0.296,0.993,0.507,1,1.0,69
0.586,0.551,0.209,2,0.55,62
0.237,0.51,0.135,0,0.389,55
0.202,0.794,0.282,1,0.71,61
0.027,0.58,0.291,0,0.477,52
0.937,0.986,0.492,1,0.919,87
0.568,0.962,0.413,0,0.936,78
0.512,0.497,0.195,0,0.504,71
0.157,0.337,0.452,0,0.377,50
0.166,0.25,0.13,0,0.112,50
0.468,0.853,0.976,0,0.758,75
0.369,0.564,0.043,0,0.445,63
0.629,0.772,0.507,0,0.723,78
0.431,0.71,0.801,2,0.614,66
0.488,0.553,0.771,0,0.593,68
0.557,0.8,0.416,0,0.692,75
0.323,0.552,0.812,2,0.487,56
0.015,0.16,0.977,1,0.177,45
0.544,0.393,0.724,0,0.503,69
0.077,0.367,0.226,0,0.468,56
0.913,0.032,0.152,1,0.0,67
0.122,0.264,0.122,2,0.189,41
0.006,0.085,0.264,2,0.171,39
0.568,0.744,0.831,2,0.768,73
0.125,0.315,0.948,1,0.368,50
0.304,0.486,0.56,1,0.569,57
0.969,0.22,0.078,0,0.129,71
0.104,0.944,0.999,1,0.984,63
0.949,0.342,0.086,1,0.261,70
0.116,0.874,0.669,0,0.818,61
0.361,0.001,0.745,2,0.0,55
0.386,0.1,0.661,1,0.088,52
0.022,0.105,0.809,0,0.184,49
0.315,0.125,0.765,0,0.073,66
0.6,0.791,0.455,0,0.649,75
0.993,0.45,0.258,1,0.474,83
0.525,0.004,0.943,0,0.037,69
0.393,0.97,0.615,0,0.876,78
0.963,0.071,0.833,0,0.0,80
0.809,0.351,0.94,1,0.395,71
0.489,0.948,0.241,1,1.0,65
0.996,0.603,0.644,0,0.575,84
0.322,0.396,0.388,0,0.252,59
0.291,0.521,0.464,0,0.634,62
0.636,0.584,0.519,0,0.587,76
0.467,0.898,0.246,2,0.78,69
0.921,0.456,0.469,2,0.328,72
0.956,0.862,0.654,0,0.884,90
0.197,0.202,0.99,0,0.185,55
0.932,0.074,0.107,1,0.152,71
0.993,0.278,0.024,0,0.208,75
0.945,0.81,0.334,1,0.787,81
0.232,0.666,0.519,1,0.685,58
0.701,0.342,0.94,0,0.362,73
0.776,0.027,0.211,0,0.0,72
0.876,0.757,0.311,1,0.846,81
